id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
4543721,d46ac341-099c-4a3f-993e-003f890ae38a,,1.8,1,8,"There are many ways to directly record or indirectly estimate my location and actions throughout the day. 
- My phone is a very precise tracking system with GPS, less so with cell and wifi on their own. 
- work & home desktops
- traffic, security, and misc web cams
- my home alarm system
- miscellaneous photos or video captured of me by strangers accidentally
- phone conversations
- my car's black box
- minute changes in wifi signal strength are enough for someone outside of my house to determine my movements inside the house
- surfing the web
- researchers found that changes in the average time it takes me to answer my phone from the time it rings is enough to make mental health diagnoses
- my keyboard can be monitored to show the number of typos I make in a day which as well can be used to diagnose muscular/neurological issues
- apps on my phone are tracking my activity levels and estimating the types of physical activity i do which is good for insurance adjusters and my doctor
- the things I post and discuss, the places i go on a regular basis are enough to estimate the existence of other people in my social circles who purposely try to have no online presence of their own.",2015-04-21 16:39:46 UTC,,6
4543754,df247bcb-4558-4f35-9663-96d79435c1da,4539685,1.3,1,3,"All good points Sonia.
If I were fitting those points with least squares, the line would be almost vertical, not the line as plotted in the program. That would lead me to suggest that *any* future index above 1 results are within the bounds of measurement error.
I'm not sure that I agree with using a measure that's a ratio either. By definition is bounded between 0 and 1 for one side and 1 and infinity for the same amount of variation on the other side. So which measure you choose to be 'on top' will have a massive impact on fitting a straight line.
At least it stimulated us to get the grey cells going and start to comment :)",2015-04-21 16:41:44 UTC,,2
4543761,932896fa-a442-41c0-a111-f30428a6a07d,,1.6,1,6,"There are 2 key ideas in the interview:
1.	Koonin’s division of data into 3 classes: infrastructure, environment and most importantly people.
2.	His view on scientific study: the scientist collects a lot of data and looks for commonalities and interesting occurrences whereas the social science tradition looks to a questionnaire type approach with a limited number of participants.

For the first time new technologies allow a new outlook and approach for social sciences and they can now look for the interesting occurrences. The formal statistical proof if it is itself possible has still to come.
",2015-04-21 16:42:03 UTC,,3
4543850,529fb002-0a34-4e7b-a871-6abd2075f725,,1.1,1,1,"Hi all, I´m glad to be able to take this course, now that big data, IoT , cloud and all this new technologies are being part of an era of transformation.",2015-04-21 16:47:33 UTC,,0
4543852,df247bcb-4558-4f35-9663-96d79435c1da,4542538,1.5,1,5,"Lots of free big data in those spheres as well.
E.g.
http://www.epa.gov/airdata/ad_data.html",2015-04-21 16:47:41 UTC,,1
4544006,df247bcb-4558-4f35-9663-96d79435c1da,4541959,1.5,1,5,"Unfortunately I believe most people search for chemicals by their local language name or scientific name. In your examples carbon dioxide or ozone. Those will change over different language geographies. CFC is different as it means Chlorofluorocarbon and is a standard abbreviation used across many cultures, not a chemical formula. It's still not perfect though. (It's 氯氟烃 in Chinese. http://zh.wikipedia.org/wiki/%E6%B0%AF%E6%B0%9F%E7%83%83)
On the flip side, if you look at something like ChemSpider you might find that is used by people from all over the world, but I don't think their APIs allow you to get usage data.",2015-04-21 16:59:41 UTC,,0
4544107,0e3f2313-7ac9-4d76-9a19-5c8f228459b5,,1.7,1,7,"Why use geo-tags from IP addresses? Your IP address reflects only your current arbitrary location, not whether you're a Londoner or not. Many Londoners might be in other parts of the UK-you get can also get more interesting data about migrant communities, which is directly relevant to economic standing. More effective data could have been gathered if the game simply asked from where you're from.",2015-04-21 17:07:37 UTC,,0
4544229,4d818a3d-511b-4869-be75-264674dfb588,,1.6,1,6,"Information provided by analysis of questionnaires (done on a number of interviewees) allows social/humanistic/media/heritage  sciences to get a close look at target public. You don't get just general information on the behavior and time a particular behavior occurs, but also information on gender, age, social status of every individual. Combining open and closed questions help to build a really good picture on consumers/users of a particular institution/service. Adding to this information the results on general trends provided with analysis of big data  would complete 'the picture'.",2015-04-21 17:16:46 UTC,,0
4544290,d4015a63-4195-4d14-8365-b9586222022a,,1.5,1,5,"This kind of tools could serve also the government, because they could plan what is expected and prepare a city for the future!!!",2015-04-21 17:21:02 UTC,,0
4544320,c5e69e9b-e8d2-4b10-83a6-830d2e694e43,,3.6,3,6,"For some companies, social stream-based content like tweets or posts on Twitter, blogs and Facebook could indicate the public perception around big releases of products like smartphones, devices and alike. NLP of sentiment and attributes perceived can predict sells and, as a result, financial market performance. ",2015-04-21 17:23:30 UTC,,6
4544327,d46ac341-099c-4a3f-993e-003f890ae38a,4534819,1.9,1,9,"If political parties are like companies, then popularity in wikipedia may be a bad omen like the Warwick Data Lab has found. Popularity or notoriety will both get you page views ;)",2015-04-21 17:23:53 UTC,,0
4544383,c301a640-c73a-421a-afc3-ef732f892d61,,1.1,1,1,"Hi Everyone, glad to take this course and to share ideas/comments.",2015-04-21 17:26:51 UTC,,1
4544434,8c444dc5-bb11-4e64-a597-e3f86c2def80,,1.1,1,1,Very excited to start this course. The introduction was very interesting!,2015-04-21 17:29:38 UTC,,1
4544477,c246819b-c52c-438b-aa50-becdbde1e63f,,1.5,1,5,"We could predict all kind of movement like how people is moving next day to work, checking the searches for weather and routes for example, and thereafter predict traffic congestion. ",2015-04-21 17:32:51 UTC,,0
4544479,5e90a50e-4788-4035-bb1f-3ef88aa86358,4539467,1.3,1,3,"it is a first step into the world of 'Big Data' but I am curious about what other factors could have influenced the searches - such as political situations, war, education level within the country, main industries and industrial versus agricultural society. ",2015-04-21 17:32:57 UTC,,0
4544482,df247bcb-4558-4f35-9663-96d79435c1da,,1.9,1,9,"I searched for ""Angry Cat"" and 棒球
The first one showed me that the video went viral in 2013 and has been declining ever since.
The second showed me that there are more South Koreans interested in baseball than their are CJK characterset users in the USA interested in baseball.
Neither fact I knew before.",2015-04-21 17:33:04 UTC,,1
4544519,f35cb7e7-a74e-4796-b590-6d332973bd34,,1.6,1,6,"It's simply overwhelming thinking of big data that passes from one node to another in science and technology, research, banking even in government sectors. one wonder why Steve Koonin only mentioned infrastructure, environment and people or what lesson he is trying to teach will come clear in near future.",2015-04-21 17:35:22 UTC,,0
4544539,c246819b-c52c-438b-aa50-becdbde1e63f,,1.5,1,5,could we use goggle translator to get big data for a word in different languages at same time instead of use Arabic numbers?,2015-04-21 17:36:34 UTC,,3
4544647,4f503bd0-cdb4-4e85-9342-b79f19937748,,1.1,1,1,"It's amazing the way you show and share your knowledge to other people,
Thanks you .
I am ready to increase my skill!",2015-04-21 17:44:00 UTC,,1
4544676,8c444dc5-bb11-4e64-a597-e3f86c2def80,,1.3,1,3,I think this video shows well regarding what is the big data and how to use it. But the example and the hypothesis seem very weak. I believe as we go more deep into the topic we'll be able to see better examples. ,2015-04-21 17:46:15 UTC,,4
4544800,8c444dc5-bb11-4e64-a597-e3f86c2def80,,1.5,1,5,"In my country we don't use Google that much since there are other main search engines but I can definitely see people use Google more when it comes to finding photos. So I think we can use the photo category to pull out some interesting big data. For example, we can see what kinds of clothing style do females in their 20's worldwide search and we'll be able to see what they want in terms of style.",2015-04-21 17:53:45 UTC,,0
4544841,5df698c1-7066-45c3-a5d7-e60613a12a42,,1.1,1,1,"Hi Everyone, This will be my first course on futurelearn, looking forward to learning something new!",2015-04-21 17:56:40 UTC,,1
4544971,1ccf5200-ab7b-4c74-9484-3e83cc6792c1,,1.6,1,6,"Suzy,
I suggest the whole interview shall be considered helpful and should not be ignored.",2015-04-21 18:04:15 UTC,,1
4545196,932896fa-a442-41c0-a111-f30428a6a07d,,1.7,1,7,"The use of Oyster card data is creative as it allows the researcher to study not individual people but ‘flows of people’: groups rather than individuals. It is real time data with a significant and very different temporal and geographic approach. This should be studied over time: how do flows differ, winter vs. summer, average day vs days with disruption such as State Functions or sporting events? ",2015-04-21 18:18:51 UTC,,3
4545205,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,4537834,1.8,1,8,"Advertising on the web can be very strange. A little while ago I bought an oven online. For weeks after every time I went into the net I would see adverts for ovens, even one for the same oven I had just bought. If someone buys an item like an oven, it is not likely that they are going to want to buy another one for quite a few years. Big Data is one thing, storing it and retrieving it requires very clever software, but putting it to use requires even cleverer software. ",2015-04-21 18:19:36 UTC,,1
